0,40.6978053080001,-73.808140717,NY
1,40.8186997300001,-73.9185706179999,NY
2,40.7919160910001,-73.94547966,NY
3,40.6380639820001,-74.1661083019999,NY
4,40.854547349,-73.913339444,NY
5,40.679827016,-73.908425239,NY
6,40.6875655630001,-73.9389519759999,NY
7,40.644651706,-73.9262061539999,NY
8,40.756275434,-73.945014329,NY
9,40.6492934620001,-73.8979118679999,NY
10,40.8606555530001,-73.895006204,NY
11,40.820790453,-73.913759155,NY
12,40.643411912,-73.9275407809999,NY
13,40.603274007,-73.7531045329999,NY
14,40.6344114670001,-74.118962299,NY
15,40.65388611,-73.954497844,NY
16,40.8186997300001,-73.9185706179999,NY
17,40.654492401,-73.886533307,NY
18,40.686815165,-73.919369885,NY
19,40.6525727600001,-73.951219199,NY
20,40.6894726520001,-73.749799679,NY
21,40.6780075770001,-73.973055705,NY
22,40.6656747000001,-73.866155503,NY
23,40.741748484,-73.7020475209999,NY
24,40.851438118,-73.9178003769999,NY
25,40.842625153,-73.8520583439999,NY
26,40.8626812920001,-73.86599763,NY
27,40.858373133,-73.899402084,NY
28,40.6765519190001,-73.750587218,NY
29,40.5940190590001,-73.960854316,NY
30,40.8426463260001,-73.8936829209999,NY
31,40.8732445910001,-73.841359607,NY
32,40.651206776,-73.941425027,NY
33,40.800334261,-73.9456569719999,NY
34,40.8302116020001,-73.911820942,NY
35,40.8545109900001,-73.8929192999999,NY
36,40.6791882520001,-73.920540022,NY
37,40.8593811590001,-73.90679705,NY
38,40.6965921150001,-73.783390715,NY
39,40.6664938260001,-73.88779254,NY
40,40.6676298730001,-73.8962544779999,NY
41,40.62471527,-74.162814915,NY
42,40.7970885840001,-73.9427485799999,NY
43,40.7554430050001,-73.943423246,NY
44,40.861820186,-73.924146734,NY
45,40.6623216990001,-73.9386542839999,NY
46,40.669050105,-73.870359116,NY
47,40.665533773,-73.8942427709999,NY
48,40.6336778950001,-73.8943545019999,NY
49,40.8635072810001,-73.904463,NY
50,40.85590689,-73.8976959619999,NY
51,40.6648658,-73.92024709,NY
52,40.855377693,-73.9047277179999,NY
53,40.6976186790001,-73.820045756,NY
54,40.677469597,-73.898997177,NY
55,40.669050105,-73.870359116,NY
56,40.6201632040001,-73.927007686,NY
57,40.574627929,-73.991970544,NY
58,40.7894865550001,-73.950573584,NY
59,40.635872566,-74.166848666,NY
60,40.8531089360001,-73.9291486449999,NY
61,40.634349769,-73.906329501,NY
62,40.8186006600001,-73.952463176,NY
63,40.6757277460001,-73.921495901,NY
64,40.6675734240001,-73.9072957659999,NY
65,40.69426487,-73.9328081849999,NY
66,40.834823081,-73.915977885,NY
67,40.5743014250001,-73.994072789,NY
68,40.857790719,-73.898788413,NY
69,40.66592604,-73.925465301,NY
70,40.838559364,-73.896605923,NY
71,40.6528940470001,-73.945438299,NY
72,40.8475790030001,-73.900318408,NY
73,40.8143510290001,-73.8878756249999,NY
74,40.6572366130001,-73.900757798,NY
75,40.694323792,-73.775634028,NY
76,40.8685763490001,-73.894559826,NY
77,40.695775364,-73.906528097,NY
78,40.686019044,-73.766456596,NY
79,40.8080446880001,-73.911102561,NY
80,40.82549764,-73.951273101,NY
81,40.8307989140001,-73.826948796,NY
82,40.67984749,-73.939384473,NY
83,40.8260995140001,-73.878118011,NY
84,40.6762165710001,-73.930421721,NY
85,40.695015251,-73.978093883,NY
86,40.69386931,-73.962212901,NY
87,40.764510215,-73.824713192,NY
88,40.697443411,-73.758760343,NY
89,40.857454424,-73.847542764,NY
90,40.8385015390001,-73.899500797,NY
91,40.786731898,-73.941132468,NY
92,40.6792423360001,-73.942186366,NY
93,40.8104380120001,-73.952837473,NY
94,40.6957505030001,-73.9294132319999,NY
95,40.812866866,-73.918104507,NY
96,40.6453509340001,-73.957375653,NY
97,40.8302116020001,-73.911820942,NY
98,40.853658463,-73.8827342019999,NY
99,40.666231521,-73.922538001,NY
100,40.8656009980001,-73.9181082599999,NY
101,40.6387068990001,-73.946819091,NY
102,40.6368189670001,-74.118653127,NY
103,40.679308959,-73.9496169029999,NY
104,40.6737250730001,-73.9473535549999,NY
105,40.640475291,-73.9484643609999,NY
106,40.6762165710001,-73.930421721,NY
107,40.6375172200001,-74.1176058729999,NY
108,40.799308254,-73.941128571,NY
109,40.6699681420001,-73.9088857739999,NY
110,40.661487692,-73.872330988,NY
111,40.8214660740001,-73.918101151,NY
112,40.597284244,-73.761930927,NY
113,40.667944736,-73.876045913,NY
114,40.6930075990001,-73.912182699,NY
115,40.5964629310001,-73.7724664089999,NY
116,40.8108772410001,-73.941064151,NY
117,40.680487139,-73.925553583,NY
118,40.6737400100001,-73.956863621,NY
119,40.634711295,-74.107138026,NY
120,40.8694086310001,-73.850425952,NY
121,40.7353309160001,-73.875451472,NY
122,40.6791253230001,-73.773914941,NY
123,40.6572366130001,-73.900757798,NY
124,40.8528419950001,-73.8841743099999,NY
125,40.803424497,-73.958014908,NY
126,40.6820009630001,-73.948223153,NY
127,40.845120309,-73.922495959,NY
128,40.6794344580001,-73.932112875,NY
129,40.751975606,-73.863773236,NY
130,40.6765162230001,-73.9359625769999,NY
131,40.8299656090001,-73.902856177,NY
132,40.651194715,-73.896921514,NY
133,40.7494298040001,-73.9098056989999,NY
134,40.8328953810001,-73.926716496,NY
135,40.669977885,-73.823018621,NY
136,40.822802482,-73.900326617,NY
137,40.6089480370001,-73.9837225059999,NY
138,40.746332577,-73.947953012,NY
139,40.815946755,-73.907620165,NY
140,40.8342722130001,-73.917109679,NY
141,40.8573101060001,-73.892401466,NY
