index,Latitude_y,Longitude_y,State,Zipcode,,,,
98,40.853658463,-73.8827342019999,NY,10458,,,,
99,40.666231521,-73.922538001,NY,11212,,,,
100,40.8656009980001,-73.9181082599999,NY,10034,,,,
101,40.6387068990001,-73.946819091,NY,11226,,,,
102,40.6368189670001,-74.118653127,NY,10310,,,,
103,40.679308959,-73.9496169029999,NY,11216,,,,
104,40.6737250730001,-73.9473535549999,NY,11213,,,,
105,40.640475291,-73.9484643609999,NY,11235,,,,
106,40.6762165710001,-73.930421721,NY,11213,,,,
107,40.6375172200001,-74.1176058729999,NY,10310,,,,
108,40.799308254,-73.941128571,NY,10035,,,,
109,40.6699681420001,-73.9088857739999,NY,11212,,,,
110,40.661487692,-73.872330988,NY,11208,,,,
111,40.8214660740001,-73.918101151,NY,10451,,,,
112,40.597284244,-73.761930927,NY,11691,,,,
113,40.667944736,-73.876045913,NY,11208,,,,
114,40.6930075990001,-73.912182699,NY,11221,,,,
115,40.5964629310001,-73.7724664089999,NY,11691,,,,
116,40.8108772410001,-73.941064151,NY,10037,,,,
117,40.680487139,-73.925553583,NY,11233,,,,
118,40.6737400100001,-73.956863621,NY,11238,,,,
119,40.634711295,-74.107138026,NY,10310,,,,
120,40.8694086310001,-73.850425952,NY,10469,,,,
121,40.7353309160001,-73.875451472,NY,11373,,,,
122,40.6791253230001,-73.773914941,NY,11434,,,,
123,40.6572366130001,-73.900757798,NY,11212,,,,
124,40.8528419950001,-73.8841743099999,NY,10458,,,,
125,40.803424497,-73.958014908,NY,10026,,,,
126,40.6820009630001,-73.948223153,NY,11216,,,,
127,40.845120309,-73.922495959,NY,10453,,,,
128,40.6794344580001,-73.932112875,NY,11213,,,,
129,40.751975606,-73.863773236,NY,11368,,,,
130,40.6765162230001,-73.9359625769999,NY,11213,,,,
131,40.8299656090001,-73.902856177,NY,10456,,,,
132,40.651194715,-73.896921514,NY,11236,,,,
133,40.7494298040001,-73.9098056989999,NY,11377,,,,
134,40.8328953810001,-73.926716496,NY,10452,,,,
135,40.669977885,-73.823018621,NY,11420,,,,
136,40.822802482,-73.900326617,NY,10459,,,,
137,40.6089480370001,-73.9837225059999,NY,11204,,,,
138,40.746332577,-73.947953012,NY,11101,,,,
139,40.815946755,-73.907620165,NY,10455,,,,
140,40.8342722130001,-73.917109679,NY,10456,,,,
141,40.8573101060001,-73.892401466,NY,10458,,,,
142,40.663161856,-73.8798322799999,NY,11239-2801,,,,
143,40.6746343980001,-73.881866507,NY,11208,,,,
144,40.6934975940001,-73.979169,NY,11251,,,,
145,40.798483162,-73.9491474709999,NY,10026,,,,
146,40.7554430050001,-73.943423246,NY,11101,,,,
147,40.8340683100001,-73.94294804,NY,10032,,,,
148,40.642043072,-73.9496090069999,NY,11226,,,,
149,40.6792260830001,-73.9279741679999,NY,11233,,,,
150,40.8848435560001,-73.85374009,NY,10466,,,,
151,40.678496625,-73.938563695,NY,11213,,,,
152,40.7233929980001,-73.976255443,NY,10009,,,,
153,40.667909427,-73.9326004279999,NY,11213,,,,
154,40.846879195,-73.8884280199999,NY,10457,,,,
155,40.683976068,-73.782836772,NY,11434,,,,
156,40.8142869440001,-73.92364456,NY,10451,,,,
157,40.8429793350001,-73.914579729,NY,10452,,,,
158,40.6762165710001,-73.930421721,NY,11213,,,,
159,40.679980738,-73.7762339069999,NY,11412,,,,
160,40.839466746,-73.889481288,NY,10460,,,,
161,40.664717351,-73.928231339,NY,11213,,,,
162,40.6792423360001,-73.942186366,NY,11216,,,,
163,40.8259130060001,-73.947117528,NY,10031,,,,
164,40.693823541,-73.800597338,NY,11433,,,,
165,40.6957821460001,-73.790667122,NY,11433,,,,
166,40.7213529410001,-73.990336665,NY,10002,,,,
167,40.67539564,-73.88550994,NY,11207,,,,
168,40.7208132980001,-73.978135911,NY,10009,,,,
169,40.823055808,-73.904528301,NY,10456,,,,
170,40.636496682,-73.951530002,NY,11210,,,,
171,40.6946047540001,-73.738402934,NY,11411,,,,
172,40.797142287,-73.945966574,NY,10029,,,,
173,40.8493206900001,-73.912359481,NY,10453,,,,
174,40.801865208,-73.957239318,NY,10026,,,,
175,40.703720817,-73.938096831,NY,11206,,,,
176,40.6711767130001,-73.925329657,NY,11213,,,,
177,40.8800710880001,-73.885859046,NY,10468,,,,
178,40.8181661240001,-73.906244198,NY,10456,,,,
179,40.8055043470001,-73.9164772519999,NY,10454,,,,
180,40.660526863,-73.917156167,NY,11212,,,,
181,40.830886316,-73.9186279749999,NY,10456,,,,
182,40.6954388080001,-73.983225376,NY,11201,,,,
183,40.6492934620001,-73.8979118679999,NY,11236,,,,
184,40.6776407370001,-73.7427164709999,NY,11413,,,,
185,40.6612315620001,-73.9124912519999,NY,11212,,,,
186,40.8119865080001,-73.947576544,NY,10027,,,,
187,40.6703200170001,-73.933762358,NY,11213,,,,
188,40.64374258,-73.950731988,NY,11226,,,,
189,40.807295863,-73.954226811,NY,10027,,,,
190,40.6598648140001,-73.754981974,NY,11413,,,,
191,40.8734802190001,-73.8796112969999,NY,10467,,,,
192,40.64696537,-74.020938277,NY,11220,,,,
193,40.690861178,-73.758639919,NY,11412,,,,
194,40.670054072,-73.92117454,NY,11233,,,,
195,40.6890045800001,-73.785806054,NY,11433,,,,
196,40.6663597260001,-73.874870142,NY,11208,,,,
197,40.7068086420001,-73.751051106,NY,11411,,,,
198,40.8306412970001,-73.874879189,NY,10472,,,,
199,40.8519461600001,-73.9107764,NY,10453,,,,
200,40.7416514880001,-73.978168769,NY,10016,,,,
201,40.8182464810001,-73.8541429699999,NY,10472,,,,
202,40.7108381640001,-74.000632678,NY,10038,,,,
203,40.7973000860001,-73.94892806,NY,10035,,,,
204,40.8156357760001,-73.8969305539999,NY,10455,,,,
205,40.638056471,-73.926970099,NY,11203,,,,
206,40.8345326950001,-73.871825481,NY,10472,,,,
207,40.8179418330001,-73.847785022,NY,10473,,,,
208,40.8370010240001,-73.903706009,NY,10456,,,,
209,40.7005126760001,-73.9294117969999,NY,11206,,,,
210,40.695140908,-73.975125947,NY,11205,,,,
211,40.863003221,-73.924253843,NY,10034,,,,
212,40.699800317,-73.983732786,NY,11201-1832,,,,
213,40.7970885840001,-73.9427485799999,NY,10029,,,,
214,40.6918234500001,-73.7542082369999,NY,11412,,,,
215,40.6664938260001,-73.88779254,NY,11207,,,,
216,40.579162625,-74.000372232,NY,11224,,,,
217,40.5737633750001,-73.992877757,NY,11224,,,,
218,40.66538517,-73.9342250409999,NY,11213,,,,
219,40.8598063000001,-73.929622321,NY,10040,,,,
220,40.854761099,-73.933510004,NY,10040,,,,
221,40.6571925470001,-73.914222933,NY,11212,,,,
222,40.5737633750001,-73.992877757,NY,11224,,,,
223,40.749926198,-73.8622399239999,NY,11368,,,,
224,40.845079926,-73.89264895,NY,10457,,,,
225,40.8340683100001,-73.94294804,NY,10032,,,,
226,40.675204502,-73.941652704,NY,11213,,,,
227,40.735320212,-73.848226348,NY,11375,,,,
228,40.795855886,-73.947870955,NY,10029,,,,
229,40.6522240510001,-73.957857785,NY,11226,,,,
230,40.6336778950001,-73.8943545019999,NY,11236,,,,
231,40.6976186790001,-73.820045756,NY,11418,,,,
232,40.6939952320001,-73.94168314,NY,11221,,,,
233,40.6918234500001,-73.7542082369999,NY,11412,,,,
234,40.8448668200001,-73.90982449,NY,10457,,,,
235,40.814821817,-73.886541754,NY,10474,,,,
236,40.7440994460001,-73.9763491109999,NY,10016,,,,
237,40.565395053,-74.111918153,NY,10306,,,,
238,40.8181661240001,-73.906244198,NY,10456,,,,
239,40.6592752270001,-73.934115729,NY,11203,,,,
240,40.682177387,-73.949935623,NY,11216,,,,
241,40.8556418100001,-73.9124451389999,NY,10453,,,,
242,40.8618945590001,-73.85766248,NY,10469,,,,
243,40.6890045800001,-73.785806054,NY,11433,,,,
244,40.679827016,-73.908425239,NY,11233,,,,
245,40.6572366130001,-73.900757798,NY,11212,,,,
246,40.891040194,-73.838666007,NY,10466,,,,
247,40.8002714030001,-73.952483488,NY,10026,,,,
248,40.8306115150001,-73.907281814,NY,10456,,,,
249,40.603274007,-73.7531045329999,NY,11691,,,,
250,40.675221247,-73.9193839009999,NY,11233,,,,
251,40.7941502560001,-73.939869087,NY,10029,,,,
252,40.8186997300001,-73.9185706179999,NY,10451,,,,
253,40.6215707060001,-74.07804344,NY,10301,,,,
254,40.6748342590001,-73.9194204199999,NY,11233,,,,
255,40.6560675000001,-73.959967346,NY,11225,,,,
256,40.82041106,-73.893328242,NY,10459,,,,
257,40.7162634600001,-73.98407868,NY,10002,,,,
258,40.6691673070001,-73.896652217,NY,11207,,,,
259,40.6201632040001,-73.927007686,NY,11234,,,,
260,40.86184273,-73.902950609,NY,10468,,,,
261,40.8134464450001,-73.941347271,NY,10030,,,,
262,40.7964842210001,-73.94741178,NY,10029,,,,
263,40.7742906,-73.987119271,NY,10023,,,,
264,40.6831726990001,-73.745734613,NY,11413,,,,
265,40.8464090370001,-73.893373298,NY,10457,,,,
266,40.796126551,-73.945570115,NY,10029,,,,
267,40.831468929,-73.857239734,NY,10472,,,,
268,40.6508080900001,-73.958817288,NY,11226,,,,
269,40.6878643170001,-73.9493904839999,NY,11216,,,,
270,40.6036962970001,-73.749112769,NY,11691,,,,
271,40.8205186560001,-73.921339551,NY,10451,,,,
272,40.8549523670001,-73.9015797869999,NY,10457-2919,,,,
273,40.7921308920001,-73.936172792,NY,10029,,,,
274,40.854547349,-73.913339444,NY,10453,,,,
275,40.601159958,-73.7567098769999,NY,11691,,,,
276,40.8371187430001,-73.913727148,NY,10456,,,,
277,40.6762165710001,-73.930421721,NY,11213,,,,
278,40.675615872,-73.926658587,NY,11233,,,,
279,40.828578104,-73.904437269,NY,10456,,,,
280,40.6957700930001,-73.978252309,NY,11205,,,,
281,40.857790719,-73.898788413,NY,10458,,,,
282,40.820487277,-73.9549403339999,NY,10031,,,,
283,40.671361545,-73.8862450569999,NY,11207,,,,
284,40.75166748,-73.83394337,NY,11355,,,,
285,40.823892169,-73.9140044439999,NY,10451,,,,
286,40.87813788,-73.869434337,NY,10469,,,,
287,40.6706671250001,-73.875644318,NY,11208,,,,
288,40.820790453,-73.913759155,NY,10451,,,,
289,40.8104380120001,-73.952837473,NY,10040,,,,
290,40.7208132980001,-73.978135911,NY,10009,,,,
291,40.8107999050001,-73.9350567019999,NY,10037,,,,
292,40.664191948,-73.926411623,NY,11212,,,,
293,40.6693098270001,-73.869446597,NY,11208,,,,
294,40.7986233770001,-73.9437441169999,NY,10029,,,,
295,40.6647319420001,-73.921170015,NY,11212,,,,
296,40.680006743,-73.9254603799999,NY,11233,,,,
297,40.6896573980001,-73.7841019699999,NY,11434,,,,
298,40.641227804,-74.005395547,NY,11220,,,,
299,40.694338305,-73.826964,NY,11418,,,,
300,40.735783278,-73.8106258029999,NY,11367,,,,
301,40.6745883800001,-73.803939081,NY,11420,,,,
302,40.6395369360001,-74.0873030239999,NY,10301,,,,
303,40.828473961,-73.918981425,NY,10456,,,,
304,40.7014060160001,-73.983808132,NY,11201,,,,
305,40.687533742,-73.935955602,NY,11221,,,,
306,40.671855011,-73.882916861,NY,11208,,,,
307,40.850049605,-73.900741228,NY,10457,,,,
308,40.6812173490001,-73.925707802,NY,11233,,,,
309,40.686395734,-73.949095931,NY,11216,,,,
310,40.8425338530001,-73.845231352,NY,10461,,,,
311,40.800930373,-73.941098241,NY,10035,,,,
312,40.871476973,-73.891044328,NY,10468,,,,
313,40.645022746,-74.077216847,NY,10302,,,,
314,40.6327281640001,-73.8913728699999,NY,11236,,,,
315,40.878075016,-73.8259578829999,NY,10475,,,,
316,40.718179956,-73.736135108,NY,11428,,,,
317,40.837228619,-73.9067847169999,NY,10456,,,,
318,40.8864966610001,-73.8459174179999,NY,10466,,,,
319,40.8320221540001,-73.917958068,NY,10456,,,,
320,40.8230562520001,-73.9424227379999,NY,10030,,,,
321,40.8302648110001,-73.906205469,NY,10456,,,,
322,40.642043072,-73.9496090069999,NY,11226,,,,
323,40.6604366250001,-73.9397733549999,NY,11203,,,,
324,40.66179406,-73.908723928,NY,11212,,,,
325,40.794943941,-73.9407532119999,NY,10029,,,,
326,40.6648658,-73.92024709,NY,11212,,,,
327,40.7958472130001,-73.946910264,NY,10029,,,,
328,40.8233930340001,-73.918337246,NY,10451,,,,
329,40.831219337,-73.850873158,NY,10462,,,,
330,40.8299656090001,-73.902856177,NY,10456,,,,
331,40.809628853,-73.941975579,NY,10027,,,,
332,40.8209548680001,-73.8580174089999,NY,10473,,,,
333,40.6351419120001,-73.947895611,NY,11235,,,,
334,40.886802591,-73.84687149,NY,10466,,,,
335,40.6761179740001,-73.900780175,NY,11207,,,,
336,40.6700363980001,-73.908427866,NY,11212,,,,
337,40.8622552420001,-73.926297313,NY,10040,,,,
338,40.8250227280001,-73.945000882,NY,10031,,,,
339,40.6762165710001,-73.930421721,NY,11213,,,,
340,40.8347256800001,-73.894327986,NY,10459,,,,
341,40.6627675030001,-73.907529526,NY,11212,,,,
342,40.7640693760001,-73.955057919,NY,10065,,,,
343,40.6699681420001,-73.9088857739999,NY,11212,,,,
344,40.8065381010001,-73.918910596,NY,10454,,,,
345,40.6642162050001,-73.7490329299999,NY,11413,,,,
346,40.8006941020001,-73.9525084699999,NY,10026,,,,
347,40.5868559840001,-74.100825453,NY,10306,,,,
348,40.7521117740001,-73.872428005,NY,11372,,,,
349,40.8661996350001,-73.82296281,NY,10475,,,,
350,40.670515149,-73.929566108,NY,11213,,,,
351,40.8143510290001,-73.8878756249999,NY,10474,,,,
352,40.795012839,-73.9361375249999,NY,10029,,,,
353,40.7057417190001,-73.93951602,NY,11206,,,,
354,40.851438118,-73.9178003769999,NY,10453,,,,
355,40.7996652640001,-73.94719978,NY,10029,,,,
356,40.8847615600001,-73.843538178,NY,10466,,,,
357,40.6572366130001,-73.900757798,NY,11212,,,,
358,40.592451366,-73.786025745,NY,11692,,,,
359,40.667974171,-73.883190422,NY,11207,,,,
360,40.6671358770001,-73.866978042,NY,11208,,,,
361,40.667909427,-73.9326004279999,NY,11213,,,,
362,40.6363099010001,-73.921463005,NY,11234,,,,
363,40.6870884190001,-73.9138924099999,NY,11207,,,,
364,40.7381713720001,-73.8607522569999,NY,11368,,,,
365,40.7888450630001,-73.946175538,NY,10029,,,,
366,40.6026209470001,-73.914663965,NY,11234,,,,
367,40.8411835850001,-73.8798938159999,NY,10460,,,,
368,40.6742277390001,-73.857273487,NY,11417,,,,
369,40.7498773740001,-73.862727261,NY,11368,,,,
370,40.863813486,-73.890738734,NY,10458,,,,
371,40.694338305,-73.826964,NY,11418,,,,
372,40.664282998,-73.771881826,NY,11434,,,,
373,40.8443148170001,-73.909420439,NY,10457,,,,
374,40.692661539,-73.936978402,NY,11221,,,,
375,40.8126423670001,-73.9150955229999,NY,10455,,,,
376,40.6970339900001,-73.971630744,NY,11205,,,,
377,40.821584683,-73.8214158879999,NY,10465,,,,
378,40.8125253480001,-73.924426892,NY,10451,,,,
379,40.8002714030001,-73.952483488,NY,10026,,,,
380,40.8292140130001,-73.917542369,NY,10456,,,,
381,40.6218733310001,-73.918990849,NY,11234,,,,
382,40.6394473450001,-73.93488837,NY,11203,,,,
383,40.6889144900001,-73.754446131,NY,11412,,,,
384,40.8214559580001,-73.8661998739999,NY,10473,,,,
385,40.5992926980001,-73.991744317,NY,11214,,,,
386,40.6730190690001,-73.870369427,NY,11208,,,,
387,40.771101097,-73.834497836,NY,11354,,,,
388,40.6844202230001,-73.7825721139999,NY,11434,,,,
389,40.802765805,-73.939572343,NY,10035,,,,
390,40.799232486,-73.933056198,NY,10035-3501,,,,
391,40.6089480370001,-73.9837225059999,NY,11204,,,,
392,40.695758229,-73.949283518,NY,11206,,,,
393,40.579162625,-74.000372232,NY,11224,,,,
394,40.6883524340001,-73.954903418,NY,11226,,,,
395,40.8125201340001,-73.902813002,NY,10455,,,,
396,40.817186588,-73.9066502109999,NY,10455,,,,
397,40.6771819190001,-73.92476773,NY,11233,,,,
398,40.8826939900001,-73.833156832,NY,10475,,,,
399,40.6762165710001,-73.930421721,NY,11213,,,,
400,40.856330633,-73.895811931,NY,10457,,,,
401,40.6733799620001,-73.756183268,NY,11413,,,,
402,40.855377693,-73.9047277179999,NY,10453,,,,
403,40.7345576480001,-73.884058775,NY,11373,,,,
404,40.8694086310001,-73.850425952,NY,10469,,,,
405,40.6840719520001,-73.862974497,NY,11416,,,,
406,40.686577636,-73.950812118,NY,11216,,,,
407,40.754164551,-73.9446515229999,NY,11101,,,,
408,40.6664938260001,-73.88779254,NY,11207,,,,
409,40.6714071500001,-73.9294822529999,NY,11213,,,,
410,40.6572366130001,-73.900757798,NY,11212,,,,
411,40.7043364700001,-73.7977057809999,NY,11432,,,,
412,40.7912411190001,-73.945971363,NY,10029,,,,
413,40.6703200170001,-73.933762358,NY,11213,,,,
414,40.8359396060001,-73.886465989,NY,10460,,,,
415,40.639352817,-73.955372515,NY,11226,,,,
416,40.6918234500001,-73.7542082369999,NY,11412,,,,
417,40.641745891,-73.954405229,NY,11226,,,,
418,40.6878643170001,-73.9493904839999,NY,11216,,,,
419,40.8073240460001,-73.949418862,NY,10027,,,,
420,40.661487692,-73.872330988,NY,11208,,,,
421,40.6904404490001,-73.90766784,NY,11207,,,,
422,40.640475291,-73.9484643609999,NY,11235,,,,
423,40.7727071570001,-73.932685718,NY,11102,,,,
424,40.565395053,-74.111918153,NY,10306,,,,
425,40.6905634510001,-73.9259425929999,NY,11221,,,,
426,40.786731898,-73.941132468,NY,10029,,,,
427,40.8770756590001,-73.9060996599999,NY,10463,,,,
428,40.800244326,-73.95339009,NY,10026,,,,
429,40.5964629310001,-73.7724664089999,NY,11691,,,,
430,40.6915124070001,-73.909552291,NY,11207,,,,
431,40.8591719,-73.9094110499999,NY,10453,,,,
432,40.8493206900001,-73.912359481,NY,10453,,,,
433,40.6711108340001,-73.913563363,NY,11212,,,,
434,40.64639448,-73.903710824,NY,11236,,,,
435,40.697549404,-73.9467180619999,NY,11206,,,,
436,40.671361545,-73.8862450569999,NY,11207,,,,
437,40.689048255,-73.958613378,NY,11238,,,,
438,40.664069312,-73.8986822479999,NY,11207,,,,
439,40.863003221,-73.924253843,NY,10034,,,,
440,40.8788176260001,-73.863871353,NY,10467,,,,
441,40.8311953160001,-73.9132795199999,NY,10456,,,,
442,40.834516921,-73.917709256,NY,10452,,,,
443,40.694374168,-73.9856634,NY,11201-1832,,,,
444,40.8178784520001,-73.939952422,NY,10030,,,,
445,40.748424502,-73.876480843,NY,11372,,,,
446,40.6711767130001,-73.925329657,NY,11213,,,,
447,40.657757888,-73.9517740539999,NY,11225,,,,
448,40.6920554290001,-73.912530131,NY,11221,,,,
449,40.6523269580001,-73.927516683,NY,11203,,,,
450,40.8294609060001,-73.906571562,NY,10456,,,,
451,40.7554430050001,-73.943423246,NY,11101,,,,
452,40.718658885,-73.83770523,NY,11375,,,,
453,40.8359396060001,-73.886465989,NY,10460,,,,
454,40.8324167530001,-73.890714406,NY,10460,,,,
455,40.661774156,-73.8980946139999,NY,11207,,,,
456,40.7753359220001,-73.936289984,NY,11102,,,,
457,40.6630432060001,-73.90565843,NY,11212,,,,
458,40.7527882320001,-73.8662692199999,NY,11368,,,,
459,40.8258596570001,-73.899816179,NY,10459,,,,
460,40.851705361,-73.931994893,NY,10040,,,,
461,40.6806857500001,-73.927096477,NY,11233,,,,
462,40.66601566,-73.7792762,NY,11434,,,,
463,40.7156643690001,-73.735535431,NY,11429,,,,
464,40.8233930340001,-73.918337246,NY,10451,,,,
465,40.847993651,-73.9179962009999,NY,10453,,,,
466,40.6796438070001,-73.949584202,NY,11216,,,,
467,40.871293429,-73.858488445,NY,10469,,,,
468,40.696078078,-73.952701992,NY,11205,,,,
469,40.674885741,-73.960075019,NY,11238,,,,
470,40.6304151420001,-74.142977956,NY,10302,,,,
471,40.862755258,-73.904493002,NY,10468,,,,
472,40.8163661450001,-73.867626311,NY,10473,,,,
473,40.811130194,-73.936714506,NY,10037,,,,
474,40.6627675030001,-73.907529526,NY,11212,,,,
475,40.7452649250001,-73.905033147,NY,11377,,,,
476,40.6700300810001,-73.904044397,NY,11212,,,,
477,40.813292588,-73.9147189829999,NY,10455,,,,
478,40.8540630260001,-73.9047838229999,NY,10453,,,,
479,40.8340683100001,-73.94294804,NY,10032,,,,
480,40.7028460500001,-73.787049144,NY,11433,,,,
481,40.6557085310001,-73.915453826,NY,11212,,,,
482,40.6734936090001,-73.934865948,NY,11213,,,,
483,40.8340683100001,-73.94294804,NY,10032,,,,
484,40.7282507970001,-74.005370124,NY,10014,,,,
485,40.759411366,-73.803173225,NY,11358,,,,
486,40.8157511860001,-73.9397484149999,NY,10030,,,,
487,40.880992555,-73.862510797,NY,10467,,,,
488,40.579162625,-74.000372232,NY,11224,,,,
489,40.6782930370001,-73.90886719,NY,11233,,,,
490,40.8214559580001,-73.8661998739999,NY,10473,,,,
491,40.7554430050001,-73.943423246,NY,11101,,,,
492,40.587400679,-73.812605541,NY,11693,,,,
493,40.6815989260001,-73.9670583779999,NY,11238,,,,
494,40.8209548680001,-73.8580174089999,NY,10473,,,,
495,40.7552405860001,-73.9448491489999,NY,11101,,,,
496,40.6664938260001,-73.88779254,NY,11207,,,,
497,40.865658464,-73.891310558,NY,10458,,,,
498,40.6762165710001,-73.930421721,NY,11213,,,,
499,40.6708175900001,-73.9351100869999,NY,11213,,,,
500,40.617875887,-74.082444386,NY,10304,,,,
501,40.8307989140001,-73.826948796,NY,10465,,,,
502,40.683295184,-73.779853585,NY,11434,,,,
503,40.87813788,-73.869434337,NY,10469,,,,
504,40.680332805,-73.9384249989999,NY,11216,,,,
505,40.7014060160001,-73.983808132,NY,11201,,,,
506,40.6513904710001,-73.960200798,NY,11226,,,,
507,40.7742906,-73.987119271,NY,10023,,,,
508,40.6549509710001,-73.961723173,NY,11226,,,,
509,40.8520455570001,-73.931745131,NY,10033,,,,
510,40.5797801950001,-73.998424655,NY,11224,,,,
511,40.6950923170001,-73.979240625,NY,11201,,,,
512,40.6572366130001,-73.900757798,NY,11212,,,,
513,40.869856423,-73.915883,NY,10034,,,,
514,40.6656990860001,-73.880844206,NY,11208,,,,
515,40.639352817,-73.955372515,NY,11226,,,,
516,40.834516921,-73.917709256,NY,10452,,,,
517,40.829224095,-73.943364126,NY,10031,,,,
518,40.823055808,-73.904528301,NY,10456,,,,
519,40.8774130960001,-73.905903914,NY,10463,,,,
520,40.8549523670001,-73.9015797869999,NY,10457-2919,,,,
