INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column,ZipCode
221467363,12/07/2020,05:50:00,BRONX,40,0,,False,,,,18-24,M,BLACK,1020183,239283,40.8233872910001,-73.87017045,POINT (-73.87017045 40.82338729100008),10473
213923358,06/06/2020,21:00:00,BRONX,47,0,,False,,,,18-24,M,BLACK,1009548,258693,40.8766988370001,-73.908522938,POINT (-73.90852293799998 40.87669883700005),10463
217218947,08/30/2020,01:39:00,BROOKLYN,73,0,,False,,,,45-64,F,BLACK,1025754,268697,40.9040952950001,-73.849859523,POINT (-73.84985952299998 40.90409529500005),10470
216209200,08/05/2020,20:01:00,QUEENS,104,0,PVT HOUSE,False,18-24,M,UNKNOWN,25-44,F,BLACK HISPANIC,1051162,155661,40.5936853270001,-73.75907038,POINT (-73.75907037999998 40.59368532700007),11692
221795938,12/13/2020,16:00:00,BROOKLYN,75,0,,False,,,,25-44,F,BLACK,1008427,183518,40.67036646,-73.9128469619999,POINT (-73.91284696199995 40.670366460000025),11212
214607781,06/25/2020,19:58:00,MANHATTAN,30,0,,False,25-44,M,WHITE HISPANIC,18-24,M,BLACK,996355,235615,40.813384453,-73.956270966,POINT (-73.95627096599996 40.813384453000026),10027
212473915,04/27/2020,02:00:00,BROOKLYN,81,0,GROCERY/BODEGA,False,,,,18-24,M,ASIAN / PACIFIC ISLANDER,1013233,186393,40.678243255,-73.895509701,POINT (-73.89550970099998 40.67824325500004),11207
215492769,07/19/2020,03:54:00,BROOKLYN,75,0,,False,,,,18-24,M,BLACK,999855,244888,40.838830709,-73.943605314,POINT (-73.94360531399997 40.83883070900004),10032
213187656,05/16/2020,00:50:00,QUEENS,103,0,,True,,,,25-44,M,BLACK,1020990,256795,40.8714492040001,-73.867158697,POINT (-73.867158697 40.87144920400005),10467
213772740,06/02/2020,12:05:00,BROOKLYN,81,0,MULTI DWELL - APT BUILD,False,,,,45-64,M,BLACK,1010676,253888,40.8635072810001,-73.904463,POINT (-73.90446299999998 40.86350728100007),10468
216649917,08/15/2020,00:05:00,BRONX,48,0,,False,,,,18-24,M,BLACK,1005218,190528,40.689615497,-73.924393112,POINT (-73.92439311199998 40.689615497000034),11221
208237500,01/20/2020,04:50:00,MANHATTAN,34,0,RESTAURANT/DINER,False,25-44,M,BLACK HISPANIC,45-64,F,WHITE HISPANIC,1021469,254216,40.8643686350001,-73.8654410779999,POINT (-73.86544107799993 40.86436863500006),10467
214513453,06/23/2020,19:15:00,STATEN ISLAND,120,0,MULTI DWELL - APT BUILD,False,18-24,M,WHITE HISPANIC,<18,M,BLACK,1018029,240747,40.8274140510001,-73.8779457749999,POINT (-73.87794577499993 40.82741405100006),10472
215225149,07/10/2020,20:10:00,BRONX,40,0,,False,,,,25-44,M,BLACK,991885,227972,40.7924115050001,-73.972427963,POINT (-73.97242796299997 40.792411505000075),10025
211767651,04/05/2020,03:19:00,BROOKLYN,67,0,,False,,,,25-44,M,BLACK,1001160,184534,40.6731720140001,-73.939040855,POINT (-73.93904085499997 40.67317201400005),11213
214312561,06/17/2020,00:19:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,987583,210248,40.743766388,-73.987973246,POINT (-73.98797324599997 40.74376638800004),10001
217256574,08/31/2020,14:55:00,BRONX,46,0,,False,45-64,M,BLACK,25-44,M,BLACK,1026242,268075,40.9023857980001,-73.8480980739999,POINT (-73.84809807399995 40.90238579800007),10470
215536326,07/20/2020,22:19:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,F,BLACK,998007,230362,40.798963998,-73.9503137199999,POINT (-73.95031371999994 40.79896399800003),10026
213972320,06/08/2020,15:00:00,QUEENS,110,0,,False,25-44,M,BLACK HISPANIC,45-64,M,BLACK HISPANIC,999855,244888,40.838830709,-73.943605314,POINT (-73.94360531399997 40.83883070900004),10032
219368182,10/16/2020,23:13:00,QUEENS,110,0,,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1001311,185373,40.6754745900001,-73.9384943759999,POINT (-73.93849437599994 40.67547459000008),11213
214431183,06/20/2020,04:55:00,BRONX,48,0,MULTI DWELL - APT BUILD,False,,,,18-24,M,BLACK,1009279,179175,40.6584435230001,-73.909791753,POINT (-73.90979175299998 40.65844352300008),11212
221108947,11/29/2020,19:25:00,MANHATTAN,25,0,,False,,,,45-64,M,WHITE HISPANIC,1007373,232752,40.8055043470001,-73.9164772519999,POINT (-73.91647725199994 40.80550434700007),10454
209640335,02/14/2020,16:32:00,BROOKLYN,71,0,,False,,,,<18,M,BLACK,1020891,236726,40.8163661450001,-73.867626311,POINT (-73.86762631099998 40.816366145000075),10473
214948382,07/05/2020,04:22:00,BROOKLYN,67,0,,True,,,,18-24,M,BLACK,1018415,183295,40.6697214650001,-73.876842881,POINT (-73.87684288099996 40.66972146500007),11208
214983379,07/06/2020,04:15:00,BROOKLYN,84,2,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,F,BLACK,997925,231944,40.803306283,-73.950606668,POINT (-73.95060666799998 40.80330628300004),10026
216796484,08/19/2020,15:53:00,BROOKLYN,70,0,,True,,,,25-44,M,BLACK,1006488,183540,40.670431927,-73.919836691,POINT (-73.91983669099994 40.67043192700004),11233
221490638,12/07/2020,19:56:00,MANHATTAN,32,0,HOSPITAL,False,,,,18-24,M,BLACK,1000521,168264,40.6285156000001,-73.941383698,POINT (-73.94138369799998 40.62851560000007),11210
214102398,06/11/2020,20:27:00,QUEENS,113,0,,False,<18,M,BLACK,25-44,M,BLACK,1010887,175381,40.6480251340001,-73.904011178,POINT (-73.90401117799998 40.64802513400008),11236
212676557,05/04/2020,21:59:00,BROOKLYN,67,0,,False,,,,25-44,M,BLACK,1006605,254113,40.864136085,-73.91918021,POINT (-73.91918020999998 40.86413608500004),10034
211066097,03/13/2020,00:32:00,MANHATTAN,28,2,,False,25-44,M,BLACK,45-64,F,BLACK,994482,175986,40.649719874,-73.963128027,POINT (-73.96312802699998 40.64971987400003),11226
218219250,09/22/2020,01:22:00,MANHATTAN,28,0,,False,<18,M,BLACK,25-44,M,WHITE HISPANIC,1000697,197070,40.7075813170001,-73.940679368,POINT (-73.94067936799998 40.70758131700006),11206
213385783,05/21/2020,23:13:00,BRONX,52,0,,False,,,,18-24,M,BLACK HISPANIC,998160,227234,40.7903782450001,-73.949767591,POINT (-73.94976759099995 40.79037824500005),10029
215254427,07/13/2020,01:15:00,BROOKLYN,79,0,,False,,,,25-44,M,BLACK,1007952,241445,40.8293626500001,-73.914355107,POINT (-73.91435510699995 40.829362650000064),10456
219402624,10/19/2020,07:03:00,BRONX,52,0,SOCIAL CLUB/POLICY LOCATI,True,,,,18-24,F,WHITE HISPANIC,1011751,250275,40.853587401,-73.900591356,POINT (-73.90059135599995 40.85358740100002),10457
211578688,03/28/2020,21:43:00,BROOKLYN,79,0,,False,18-24,M,BLACK,45-64,M,BLACK,1057506,199399,40.713685884,-73.735752498,POINT (-73.73575249799995 40.71368588400002),11429
214874081,07/02/2020,23:03:00,MANHATTAN,23,0,,False,,,,25-44,M,BLACK,1001637,237719,40.819150527,-73.9371837839999,POINT (-73.93718378399994 40.81915052700003),10037
216458280,08/11/2020,01:01:00,BRONX,42,0,,False,25-44,M,WHITE HISPANIC,<18,F,WHITE HISPANIC,1004298,242846,40.8332170420001,-73.9275545149999,POINT (-73.92755451499994 40.83321704200006),10452
216103885,08/03/2020,00:50:00,BROOKLYN,70,0,MULTI DWELL - APT BUILD,False,,,,<18,M,BLACK,1003508,185056,40.6745999900001,-73.930574822,POINT (-73.93057482199998 40.67459999000005),11213
219559166,10/21/2020,22:18:00,BROOKLYN,71,0,,True,,,,25-44,M,BLACK,990832,202826,40.7233929980001,-73.976255443,POINT (-73.97625544299996 40.723392998000065),10009
217256138,08/31/2020,17:08:00,BROOKLYN,81,0,,True,25-44,M,BLACK,45-64,M,BLACK,988761,194230,40.699800317,-73.983732786,POINT (-73.98373278599996 40.69980031700004),11201
215492766,07/19/2020,23:05:00,BRONX,40,0,,False,<18,M,BLACK,18-24,M,BLACK,1009821,236559,40.815946755,-73.907620165,POINT (-73.90762016499998 40.81594675500003),10455
220154403,11/05/2020,00:25:00,BROOKLYN,61,0,MULTI DWELL - APT BUILD,False,,,,18-24,M,BLACK,998309,232630,40.8051885610001,-73.949218204,POINT (-73.94921820399996 40.80518856100008),10027
207824248,01/13/2020,03:51:00,QUEENS,115,0,,False,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1016992,247008,40.844602578,-73.881662262,POINT (-73.88166226199996 40.84460257800004),10460
216209197,08/05/2020,15:15:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,F,BLACK,1022381,260534,40.8817056940001,-73.8621079119999,POINT (-73.86210791199994 40.88170569400006),10467
209099251,02/05/2020,04:02:00,QUEENS,101,0,MULTI DWELL - APT BUILD,False,,,,25-44,M,BLACK,984952,202784,40.723280139,-73.997468833,POINT (-73.99746883299997 40.723280139000046),10012
214690556,06/26/2020,00:30:00,MANHATTAN,13,0,,True,25-44,M,BLACK,18-24,F,WHITE HISPANIC,1014530,244202,40.836909716,-73.890573312,POINT (-73.89057331199997 40.83690971600004),10457
217775317,09/13/2020,11:05:00,BRONX,40,0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1011811,246833,40.844139945,-73.900388618,POINT (-73.90038861799998 40.844139945000045),10457
208672085,01/28/2020,20:16:00,QUEENS,100,0,,False,,,,25-44,M,BLACK,962793,174267,40.644981504,-74.0773212999999,POINT (-74.07732129999994 40.644981504000036),10301
215302970,07/14/2020,19:24:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,995771,175895,40.6494685160001,-73.958482969,POINT (-73.958482969 40.64946851600007),11226
215816859,07/27/2020,03:08:00,MANHATTAN,26,0,,False,,,,25-44,M,BLACK,1006623,239075,40.8228611420001,-73.919165302,POINT (-73.91916530199995 40.82286114200008),10451
218321577,09/24/2020,16:45:00,BROOKLYN,75,0,,False,25-44,M,BLACK,45-64,M,WHITE HISPANIC,997834,235324,40.8125835880001,-73.9509285249999,POINT (-73.95092852499994 40.812583588000045),10026
220229019,11/07/2020,04:51:00,MANHATTAN,34,0,,False,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1010567,240691,40.8272857320001,-73.904908861,POINT (-73.90490886099997 40.827285732000064),10456
215973094,07/30/2020,12:15:00,BROOKLYN,81,0,,False,25-44,M,BLACK,25-44,M,BLACK,1004926,234532,40.8103960190001,-73.9253107449999,POINT (-73.92531074499993 40.81039601900005),10454
222473262,12/31/2020,23:45:00,MANHATTAN,33,0,,False,,,,18-24,M,BLACK HISPANIC,997457,181411,40.664606373,-73.9523962929999,POINT (-73.95239629299994 40.66460637300003),11225
214948381,07/05/2020,17:49:00,BRONX,44,0,,True,18-24,M,BLACK,25-44,M,BLACK,998445,231956,40.803338399,-73.948728376,POINT (-73.94872837599996 40.80333839900004),10026
216693024,08/17/2020,02:13:00,BROOKLYN,75,0,,False,,,,25-44,M,BLACK,1001627,189572,40.6869992750001,-73.937344329,POINT (-73.93734432899998 40.68699927500006),11221
217650442,09/09/2020,01:56:00,BRONX,40,0,RESTAURANT/DINER,False,,,,25-44,M,BLACK,999439,178174,40.655718343,-73.9452593889999,POINT (-73.94525938899994 40.655718343000046),11203
217209757,08/28/2020,21:00:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,18-24,M,BLACK,1008427,183518,40.67036646,-73.9128469619999,POINT (-73.91284696199995 40.670366460000025),11212
209713053,02/18/2020,00:25:00,BRONX,50,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1014230,181307,40.6642800110001,-73.891937863,POINT (-73.89193786299995 40.66428001100008),11207
214693790,06/27/2020,04:13:00,BROOKLYN,67,0,,False,,,,25-44,M,BLACK,1015252,236829,40.8166704400001,-73.8879981649999,POINT (-73.88799816499993 40.816670440000046),10474
221698131,12/11/2020,02:35:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,True,,,,25-44,M,BLACK,1009450,182401,40.667297692,-73.909163377,POINT (-73.90916337699997 40.667297692000034),11212
213471605,05/23/2020,03:51:00,QUEENS,103,0,,False,,,,25-44,M,BLACK,1049606,181348,40.664202093,-73.764424331,POINT (-73.76442433099999 40.66420209300003),11413
213471601,05/22/2020,21:45:00,BROOKLYN,75,0,,True,,,,18-24,M,BLACK,1001246,228856,40.7948248010001,-73.9386188679999,POINT (-73.93861886799993 40.79482480100006),10029
215223442,07/12/2020,23:30:00,BROOKLYN,79,0,,True,18-24,M,BLACK,<18,M,BLACK,1006293,254234,40.864468978,-73.920307802,POINT (-73.92030780199997 40.86446897800005),10034
212132075,04/17/2020,02:45:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,18-24,M,WHITE HISPANIC,998829,226859,40.7893478930001,-73.947352413,POINT (-73.94735241299998 40.78934789300007),10029
218161559,09/21/2020,21:24:00,BROOKLYN,67,0,,False,,,,45-64,M,BLACK,1036176,153315,40.587346504,-73.813048539,POINT (-73.81304853899996 40.58734650400004),11693
219438250,10/19/2020,00:52:00,QUEENS,103,0,,False,,,,25-44,M,BLACK,1013086,236614,40.816087661,-73.8958243539999,POINT (-73.89582435399994 40.81608766100004),10455
208532947,01/26/2020,00:27:00,BRONX,43,0,BAR/NIGHT CLUB,False,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,1009028,247973,40.847277155,-73.910442906,POINT (-73.91044290599996 40.84727715500002),10453
214947247,07/05/2020,02:57:00,BRONX,44,0,MULTI DWELL - APT BUILD,False,,,,18-24,M,BLACK,1002419,180821,40.6629781620001,-73.9345121649999,POINT (-73.93451216499993 40.66297816200006),11203
211362502,03/20/2020,20:19:00,MANHATTAN,25,0,,False,,,,25-44,M,BLACK,1009320,244794,40.838550909,-73.909399374,POINT (-73.90939937399997 40.83855090900005),10457
218904136,10/07/2020,22:41:00,BROOKLYN,73,0,SOCIAL CLUB/POLICY LOCATI,True,,,,45-64,M,BLACK,1046405,187113,40.6800487260001,-73.775909194,POINT (-73.77590919399995 40.680048726000045),11434
215776333,07/26/2020,18:38:00,BROOKLYN,75,0,,True,18-24,M,WHITE HISPANIC,<18,M,BLACK,1010424,180852,40.6630432060001,-73.90565843,POINT (-73.90565842999997 40.66304320600005),11212
220863879,11/22/2020,15:10:00,BROOKLYN,79,0,,False,,,,18-24,M,BLACK,1001830,188238,40.6833373500001,-73.936615843,POINT (-73.93661584299997 40.683337350000045),11233
214947246,07/05/2020,00:57:00,MANHATTAN,32,0,,False,,,,18-24,F,BLACK,993054,185236,40.675110617,-73.968262083,POINT (-73.96826208299996 40.67511061700003),11238
217776904,09/13/2020,01:31:00,QUEENS,103,0,,True,,,,25-44,M,BLACK,1049837,157548,40.598874647,-73.7638229849999,POINT (-73.76382298499993 40.59887464700005),11691
215034244,07/07/2020,21:28:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK,25-44,F,BLACK,1011129,252656,40.860124446,-73.902830201,POINT (-73.90283020099997 40.860124446000036),10468
217509095,09/06/2020,04:45:00,BROOKLYN,67,0,,False,,,,25-44,M,BLACK,991557,168868,40.6301853810001,-73.973676658,POINT (-73.973676658 40.63018538100005),11230
216745748,08/19/2020,00:55:00,BROOKLYN,71,0,,False,,,,25-44,M,BLACK,1010612,178513,40.656622611,-73.904989937,POINT (-73.90498993699998 40.656622611000046),11212
206931576,01/05/2020,14:25:00,BROOKLYN,79,0,GROCERY/BODEGA,False,,,,18-24,M,BLACK,1036628,204948,40.7290647500001,-73.811020132,POINT (-73.81102013199995 40.72906475000008),11365
215768196,07/24/2020,15:07:00,BROOKLYN,69,0,,False,,,,18-24,M,BLACK,1051964,157613,40.599037063,-73.7561630559999,POINT (-73.75616305599993 40.599037063000026),11691
213099074,05/14/2020,17:55:00,BRONX,41,0,,False,,,,25-44,M,WHITE HISPANIC,1005120,167717,40.62700456,-73.924817084,POINT (-73.92481708399998 40.627004560000046),11234
214312112,06/17/2020,03:21:00,QUEENS,103,0,PVT HOUSE,False,,,,25-44,M,BLACK,998312,236106,40.814729212,-73.949200086,POINT (-73.94920008599996 40.81472921200003),10027
221443936,12/05/2020,01:10:00,QUEENS,103,0,,False,,,,25-44,F,BLACK,989591,192506,40.6950678750001,-73.980740806,POINT (-73.98074080599997 40.69506787500006),11201
217076773,08/26/2020,15:16:00,BROOKLYN,73,0,,False,,,,25-44,M,BLACK,1001304,237165,40.8176306020001,-73.93838829,POINT (-73.93838828999998 40.81763060200007),10030
216927395,08/22/2020,00:53:00,BROOKLYN,67,0,HOSPITAL,False,,,,18-24,M,BLACK,997631,178916,40.657757888,-73.9517740539999,POINT (-73.95177405399994 40.65775788800004),11225
214693505,06/27/2020,12:34:00,BROOKLYN,75,0,,True,45-64,M,BLACK,18-24,M,BLACK,1009968,182502,40.6675734240001,-73.9072957659999,POINT (-73.90729576599993 40.667573424000075),11233
208187328,01/19/2020,23:30:00,BRONX,46,0,,True,25-44,M,WHITE HISPANIC,18-24,M,BLACK,987567,221008,40.773299847,-73.98802568,POINT (-73.98802567999998 40.77329984700003),10023
220408102,11/11/2020,18:00:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,False,,,,<18,U,BLACK,999880,190399,40.6892724580001,-73.9436416539999,POINT (-73.94364165399996 40.68927245800006),11221
219975239,10/31/2020,15:53:00,MANHATTAN,28,2,,False,,,,18-24,M,BLACK HISPANIC,987061,148773,40.575031251,-73.989882667,POINT (-73.98988266699997 40.575031251000034),11224
215350311,07/15/2020,21:46:00,BROOKLYN,75,0,PVT HOUSE,False,,,,18-24,M,WHITE HISPANIC,999751,241188,40.8286754580001,-73.943989716,POINT (-73.94398971599996 40.82867545800008),10031
213724259,05/30/2020,23:35:00,BROOKLYN,90,0,,False,,,,45-64,M,BLACK,1010919,239073,40.8228437280001,-73.9036433919999,POINT (-73.90364339199994 40.822843728000066),10456
214183639,06/12/2020,23:00:00,BRONX,47,0,,True,,,,18-24,M,BLACK,1026305,262216,40.886304426,-73.8479069749999,POINT (-73.84790697499993 40.88630442600004),10466
209974085,02/21/2020,22:10:00,QUEENS,109,0,,False,,,,25-44,M,ASIAN / PACIFIC ISLANDER,1022705,215793,40.7589030170001,-73.86119261,POINT (-73.86119261 40.75890301700008),11369
212944540,05/11/2020,17:06:00,STATEN ISLAND,121,0,PVT HOUSE,True,45-64,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC,939495,171626,40.637645444,-74.161257502,POINT (-74.16125750199996 40.637645444000036),10303
215768198,07/26/2020,00:45:00,STATEN ISLAND,120,0,,True,,,,25-44,M,BLACK,985830,206024,40.732173038,-73.9943005009999,POINT (-73.99430050099994 40.73217303800004),10003
214359250,06/18/2020,01:14:00,BRONX,46,0,,False,18-24,M,BLACK,18-24,M,BLACK,1013878,184468,40.672957431,-73.893192761,POINT (-73.89319276099997 40.672957431000036),11207
214214866,06/15/2020,12:51:00,STATEN ISLAND,122,0,,False,,,,45-64,M,WHITE,1012273,178202,40.6557638840001,-73.89900481,POINT (-73.89900480999995 40.65576388400007),11236
219687217,10/23/2020,23:15:00,MANHATTAN,10,2,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,1052382,158276,40.600853653,-73.7546511579999,POINT (-73.75465115799993 40.60085365300005),11691
213283005,05/19/2020,01:00:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,1011726,238706,40.8218339440001,-73.900729117,POINT (-73.90072911699998 40.82183394400005),10459
206898907,01/01/2020,10:29:00,BRONX,43,0,MULTI DWELL - PUBLIC HOUS,True,25-44,F,BLACK,25-44,M,BLACK,1008846,245939,40.841694933,-73.911108193,POINT (-73.91110819299998 40.84169493300004),10457
216936948,08/21/2020,02:10:00,BRONX,48,0,MULTI DWELL - APT BUILD,True,,,,45-64,M,BLACK HISPANIC,1007277,187698,40.6818426790001,-73.916978258,POINT (-73.91697825799997 40.681842679000056),11233
215350309,07/15/2020,02:10:00,BROOKLYN,71,0,,False,,,,25-44,F,BLACK,1007103,189971,40.6880819950001,-73.9175979,POINT (-73.91759789999998 40.68808199500006),11221
213472073,05/24/2020,23:14:00,BRONX,52,0,,False,,,,18-24,M,BLACK HISPANIC,1014604,238800,40.8220825270001,-73.890330326,POINT (-73.89033032599998 40.82208252700008),10459
222403387,12/30/2020,11:04:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,True,,,,25-44,M,BLACK,1020237,210724,40.7450002970001,-73.8701283239999,POINT (-73.87012832399995 40.74500029700005),11373
211578689,03/29/2020,00:45:00,BRONX,46,0,,False,45-64,M,BLACK,18-24,M,BLACK HISPANIC,998108,185113,40.674766541,-73.950042129,POINT (-73.95004212899995 40.67476654100005),11216
216353083,08/08/2020,05:00:00,BROOKLYN,67,0,,False,,,,25-44,M,BLACK,1041333,188264,40.6832421120001,-73.794185849,POINT (-73.79418584899997 40.68324211200007),11436
214931254,07/05/2020,02:15:00,BROOKLYN,75,0,,False,,,,18-24,F,BLACK,999428,236544,40.8159295530001,-73.9451673569999,POINT (-73.94516735699995 40.815929553000046),10030
218459418,09/28/2020,18:21:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,WHITE HISPANIC,1007997,247789,40.846774963,-73.91417004,POINT (-73.91417004 40.84677496300003),10453
221426272,12/04/2020,05:25:00,BRONX,47,0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,BLACK HISPANIC,982151,185171,40.674936335,-74.007568544,POINT (-74.00756854399998 40.67493633500004),11201
220154694,11/05/2020,13:19:00,QUEENS,113,0,PVT HOUSE,False,18-24,M,UNKNOWN,18-24,M,BLACK,997440,233857,40.8085576770001,-73.9523547539999,POINT (-73.95235475399994 40.80855767700007),10027
213187659,05/15/2020,19:47:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,1008669,246692,40.843762188,-73.911745153,POINT (-73.91174515299997 40.84376218800003),10457
215133066,07/09/2020,23:05:00,BROOKLYN,77,0,,False,,,,25-44,M,BLACK,1007314,183265,40.669675,-73.916860024,POINT (-73.91686002399997 40.66967500000004),11212
219164113,10/13/2020,23:40:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,1003343,182730,40.668215999,-73.931176248,POINT (-73.93117624799999 40.66821599900004),11213
214729488,06/29/2020,20:56:00,BROOKLYN,83,0,PVT HOUSE,False,25-44,M,WHITE HISPANIC,45-64,M,BLACK,1005418,184431,40.6728801450001,-73.923691086,POINT (-73.92369108599996 40.67288014500008),11233
216351811,08/07/2020,01:02:00,BRONX,40,0,,False,,,,18-24,F,BLACK HISPANIC,1000869,189184,40.6859357600001,-73.9400784439999,POINT (-73.94007844399994 40.68593576000006),11221
218567380,09/30/2020,01:52:00,BROOKLYN,60,0,COMMERCIAL BLDG,False,,,,18-24,M,UNKNOWN,1034268,218089,40.7651470830001,-73.819437323,POINT (-73.819437323 40.765147083000045),11354
217212142,08/29/2020,05:55:00,BROOKLYN,75,0,,False,,,,25-44,M,BLACK,1009516,239520,40.8240747400001,-73.908710901,POINT (-73.90871090099995 40.82407474000007),10456
217843497,09/15/2020,08:46:00,STATEN ISLAND,121,0,,True,25-44,M,BLACK,25-44,M,BLACK,1001639,185922,40.6769808330001,-73.937310479,POINT (-73.93731047899996 40.676980833000066),11213
210461144,03/03/2020,21:27:00,MANHATTAN,23,0,,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1015391,181282,40.6642073850001,-73.887753132,POINT (-73.88775313199994 40.66420738500005),11207
213723896,05/29/2020,17:30:00,BROOKLYN,69,0,PVT HOUSE,False,,,,18-24,M,BLACK,1002407,177673,40.65433762,-73.934563894,POINT (-73.93456389399995 40.654337620000035),11203
217315554,09/01/2020,23:30:00,BROOKLYN,67,0,,False,,,,25-44,M,BLACK,999880,190399,40.6892724580001,-73.9436416539999,POINT (-73.94364165399996 40.68927245800006),11221
211991685,04/13/2020,21:27:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK,18-24,M,BLACK,1000566,156826,40.5971205660001,-73.941249217,POINT (-73.94124921699995 40.59712056600006),11229
219975241,10/31/2020,23:40:00,BROOKLYN,81,0,MULTI DWELL - APT BUILD,False,<18,M,BLACK,<18,F,BLACK,990100,188267,40.683432472,-73.978908937,POINT (-73.97890893699997 40.68343247200004),11217
217208403,08/27/2020,11:35:00,MANHATTAN,28,0,,False,,,,25-44,M,BLACK,1017119,183909,40.6714116630001,-73.881511724,POINT (-73.88151172399995 40.67141166300007),11208
214693795,06/27/2020,00:45:00,MANHATTAN,22,0,,False,25-44,M,WHITE,18-24,M,WHITE,1005041,234533,40.810398494,-73.9248953109999,POINT (-73.92489531099994 40.810398494000026),10454
220553703,11/14/2020,16:00:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1022722,262502,40.8871057530001,-73.860863447,POINT (-73.86086344699999 40.88710575300007),10466
217495443,09/04/2020,01:36:00,QUEENS,100,0,PVT HOUSE,False,,,,25-44,M,BLACK,1017428,255840,40.8688421300001,-73.8800427199999,POINT (-73.88004271999995 40.868842130000075),10467
214184462,06/13/2020,12:55:00,BRONX,46,2,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK HISPANIC,1026084,216284,40.760235343,-73.848992592,POINT (-73.84899259199995 40.76023534300003),11368
215485985,07/18/2020,22:05:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,988664,200228,40.7162634600001,-73.98407868,POINT (-73.98407867999998 40.71626346000005),10002
216355703,08/09/2020,05:07:00,BRONX,43,0,,False,,,,18-24,M,WHITE HISPANIC,1006663,178312,40.6560817860001,-73.9192232199999,POINT (-73.91922321999994 40.65608178600007),11212
214947253,07/05/2020,20:35:00,BROOKLYN,71,0,GROCERY/BODEGA,False,,,,25-44,M,BLACK,950233,171448,40.6372046220001,-74.122566738,POINT (-74.122566738 40.63720462200007),10310
213858244,06/05/2020,00:07:00,BRONX,48,0,,True,18-24,M,BLACK,18-24,M,BLACK,1016598,249443,40.8512873810001,-73.883074546,POINT (-73.883074546 40.85128738100008),10460
213779570,06/02/2020,21:17:00,BROOKLYN,77,0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,45-64,M,BLACK,1011057,240448,40.826617293,-73.9031392909999,POINT (-73.90313929099993 40.82661729300003),10456
222390879,12/29/2020,10:45:00,BRONX,50,0,MULTI DWELL - APT BUILD,True,,,,25-44,M,BLACK,1009205,180904,40.6631894550001,-73.9100520659999,POINT (-73.91005206599993 40.66318945500007),11212
211866484,04/08/2020,22:26:00,STATEN ISLAND,121,0,,True,25-44,M,WHITE,45-64,M,BLACK HISPANIC,983618,165820,40.621822249,-74.00227805,POINT (-74.00227804999997 40.62182224900005),11228
215350645,07/15/2020,02:10:00,BROOKLYN,77,0,,True,,,,45-64,F,BLACK,997889,182027,40.666296501,-73.950837887,POINT (-73.95083788699996 40.66629650100003),11225
